uwi,formatted uwi,tvd top depth (m),tvd bottom depth (m),tmd top depth (m),tmd bottom depth (m),formation name
100120905518W500,100/12-09-055-18W5/00,1853.2,1879.1,1853.2,1879.1,CARDIUM FM
100120905518W500,100/12-09-055-18W5/00,1879.1,1000000.0,1879.1,1000000.0,CARDIUM SD
100121905518W500,100/12-19-055-18W5/00,1292.0,1616.0,1292.0,1616.0,BELLY RIVER GRP
100121905518W500,100/12-19-055-18W5/00,1616.0,1727.0,1616.0,1727.0,LEA PARK FM
100121905518W500,100/12-19-055-18W5/00,1727.0,1831.5,1727.0,1831.5,COLORADO GRP
100121905518W500,100/12-19-055-18W5/00,1831.5,1897.0,1831.5,1897.0,BADHEART FM
100121905518W500,100/12-19-055-18W5/00,1897.0,1925.0,1897.0,1925.0,CARDIUM FM
100121905518W500,100/12-19-055-18W5/00,1925.0,1957.0,1925.0,1957.0,CARDIUM SD
100121905518W500,100/12-19-055-18W5/00,1957.0,1000000.0,1957.0,1000000.0,BLACKSTONE FM
100121906419W500,100/12-19-064-19W5/00,815.0,902.5,815.0,902.5,LEA PARK FM
100121906419W500,100/12-19-064-19W5/00,902.5,979.0,902.5,979.0,COLORADO GRP
100121906419W500,100/12-19-064-19W5/00,979.0,989.0,979.0,989.0,BADHEART FM
100121906419W500,100/12-19-064-19W5/00,989.0,1049.0,989.0,1049.0,MUSKIKI FM
100121906419W500,100/12-19-064-19W5/00,1049.0,1059.5,1049.0,1059.5,CARDIUM FM
100121906419W500,100/12-19-064-19W5/00,1059.5,1079.0,1059.5,1079.0,CARDIUM SD
100121906419W500,100/12-19-064-19W5/00,1079.0,1159.0,1079.0,1159.0,KASKAPAU FM
100121906419W500,100/12-19-064-19W5/00,1159.0,1385.0,1159.0,1385.0,SECOND WHITE SPECKS
100121906419W500,100/12-19-064-19W5/00,1385.0,1429.5,1385.0,1429.5,BASE FISH SCALES MARKER
100121906419W500,100/12-19-064-19W5/00,1429.5,1460.0,1429.5,1460.0,VIKING FM
100121906419W500,100/12-19-064-19W5/00,1460.0,1467.5,1460.0,1467.5,JOLI FOU FM
100121906419W500,100/12-19-064-19W5/00,1467.5,1704.0,1467.5,1704.0,MANNVILLE GRP
100121906419W500,100/12-19-064-19W5/00,1704.0,1724.5,1704.0,1724.5,BLUESKY FM
100121906419W500,100/12-19-064-19W5/00,1724.5,1000000.0,1724.5,1000000.0,GETHING FM
100122306419W500,100/12-23-064-19W5/00,779.1,860.8,779.1,860.8,WAPIABI FM
100122306419W500,100/12-23-064-19W5/00,860.8,940.0,860.8,940.0,COLORADO GRP
100122306419W500,100/12-23-064-19W5/00,940.0,1019.6,940.0,1019.6,BADHEART FM
100122306419W500,100/12-23-064-19W5/00,1019.6,1114.3,1019.6,1114.3,CARDIUM SD
100122306419W500,100/12-23-064-19W5/00,1114.3,1335.0,1114.3,1335.0,SECOND WHITE SPECKS
100122306419W500,100/12-23-064-19W5/00,1335.0,1384.1,1335.0,1384.1,BASE FISH SCALES MARKER
100122306419W500,100/12-23-064-19W5/00,1384.1,1413.4,1384.1,1413.4,VIKING SANDSTONE
100122306419W500,100/12-23-064-19W5/00,1413.4,1645.82,1413.4,1645.9,BLAIRMORE GRP
100122306419W500,100/12-23-064-19W5/00,1645.82,1714.8,1645.9,1714.8,GETHING FM
100122306419W500,100/12-23-064-19W5/00,1714.8,1740.4,1714.8,1740.4,FERNIE GRP
100122306419W500,100/12-23-064-19W5/00,1740.4,1781.3,1740.4,1781.3,NORDEGG MBR
100122306419W500,100/12-23-064-19W5/00,1781.3,1831.5,1781.3,1831.5,TRIASSIC SYSTEM
100122306419W500,100/12-23-064-19W5/00,1831.5,1959.9,1831.5,1959.9,MISSISSIPPIAN SYSTEM
100122306419W500,100/12-23-064-19W5/00,1959.9,2005.9,1959.9,2005.9,PEKISKO FM
100122306419W500,100/12-23-064-19W5/00,2005.9,2203.7,2005.9,2203.7,BANFF FM
100122306419W500,100/12-23-064-19W5/00,2203.7,2431.4,2203.7,2446.0,WABAMUN GRP
100122306419W500,100/12-23-064-19W5/00,2431.4,2618.5,2446.0,2624.9,WINTERBURN GRP
100122306419W500,100/12-23-064-19W5/00,2618.5,2821.2,2624.9,2831.3,IRETON FM
100122306419W500,100/12-23-064-19W5/00,2821.2,2876.7,2831.3,2888.0,DUVERNAY FM
100122306419W500,100/12-23-064-19W5/00,2876.7,2943.8,2888.0,2955.6,BEAVERHILL LAKE GRP
100122306419W500,100/12-23-064-19W5/00,2943.8,1000000.0,2955.6,1000000.0,SWAN HILLS MBR
100123005518W500,100/12-30-055-18W5/00,1272.0,1626.2,1272.0,1626.2,BELLY RIVER GRP
100123005518W500,100/12-30-055-18W5/00,1626.2,1737.5,1626.2,1737.5,LEA PARK FM
100123005518W500,100/12-30-055-18W5/00,1737.5,1842.0,1737.5,1842.0,COLORADO GRP
100123005518W500,100/12-30-055-18W5/00,1842.0,1907.5,1842.0,1907.5,BADHEART FM
100123005518W500,100/12-30-055-18W5/00,1907.5,1935.5,1907.5,1935.5,CARDIUM FM
100123005518W500,100/12-30-055-18W5/00,1935.5,1000000.0,1935.5,1000000.0,CARDIUM SD
100133305418W500,100/13-33-054-18W5/00,1220.7,1519.2,1220.7,1519.2,BELLY RIVER GRP
100133305418W500,100/13-33-054-18W5/00,1519.2,1655.0,1519.2,1655.0,LEA PARK FM
100133305418W500,100/13-33-054-18W5/00,1655.0,1759.0,1655.0,1759.0,COLORADO GRP
100133305418W500,100/13-33-054-18W5/00,1759.0,1826.0,1759.0,1826.0,BADHEART FM
100133305418W500,100/13-33-054-18W5/00,1826.0,1853.2,1826.0,1853.2,CARDIUM FM
100133305418W500,100/13-33-054-18W5/00,1853.2,1000000.0,1853.2,1000000.0,CARDIUM SD
100133405818W500,100/13-34-058-18W5/00,1927.0,1968.0,2062.5,2103.5,BASE FISH SCALES MARKER
100133405818W500,100/13-34-058-18W5/00,1968.0,1999.0,2103.5,2134.5,VIKING SANDSTONE
100133405818W500,100/13-34-058-18W5/00,1999.0,2210.5,2134.5,2347.0,MANNVILLE GRP
100133405818W500,100/13-34-058-18W5/00,2210.5,2220.0,2347.0,2356.5,BLUESKY FM
100133405818W500,100/13-34-058-18W5/00,2220.0,2290.0,2356.5,2427.0,GETHING FM
100133405818W500,100/13-34-058-18W5/00,2290.0,1000000.0,2427.0,1000000.0,FERNIE GRP
100133405818W502,100/13-34-058-18W5/02,1927.0,1968.0,2062.5,2103.5,BASE FISH SCALES MARKER
100133405818W502,100/13-34-058-18W5/02,1968.0,1999.0,2103.5,2134.5,VIKING SANDSTONE
100133405818W502,100/13-34-058-18W5/02,1999.0,2210.5,2134.5,2347.0,MANNVILLE GRP
100133405818W502,100/13-34-058-18W5/02,2210.5,2220.0,2347.0,2356.5,BLUESKY FM
100133405818W502,100/13-34-058-18W5/02,2220.0,2290.0,2356.5,2427.0,GETHING FM
100133405818W502,100/13-34-058-18W5/02,2290.0,1000000.0,2427.0,1000000.0,FERNIE GRP
100140405518W500,100/14-04-055-18W5/00,1018.5,1544.7,1018.5,1544.7,BELLY RIVER GRP
100140405518W500,100/14-04-055-18W5/00,1544.7,1658.5,1544.7,1658.5,LEA PARK FM
100140405518W500,100/14-04-055-18W5/00,1658.5,1829.0,1658.5,1829.0,COLORADO GRP
100140405518W500,100/14-04-055-18W5/00,1829.0,1856.0,1829.0,1856.0,CARDIUM FM
100140405518W500,100/14-04-055-18W5/00,1856.0,1000000.0,1856.0,1000000.0,CARDIUM SD
100140406021W502,100/14-04-060-21W5/02,1408.96,1517.96,1408.96,1517.96,LEA PARK FM
100140406021W502,100/14-04-060-21W5/02,1517.96,1601.35,1517.96,1601.35,COLORADO GRP
100140406021W502,100/14-04-060-21W5/02,1601.35,1672.46,1601.35,1672.46,BADHEART FM
100140406021W502,100/14-04-060-21W5/02,1672.46,1701.96,1672.46,1701.96,CARDIUM FM
100140406021W502,100/14-04-060-21W5/02,1701.96,1795.27,1701.96,1795.27,CARDIUM SD
100140406021W502,100/14-04-060-21W5/02,1795.27,1948.48,1795.27,1948.48,SECOND WHITE SPECKS
100140406021W502,100/14-04-060-21W5/02,1948.48,2078.52,1948.48,2078.52,DUNVEGAN FM
100140406021W502,100/14-04-060-21W5/02,2078.52,2117.49,2078.52,2117.49,BASE FISH SCALES MARKER
100140406021W502,100/14-04-060-21W5/02,2117.49,2151.4,2117.49,2151.4,VIKING SANDSTONE
100140406021W502,100/14-04-060-21W5/02,2151.4,2369.09,2151.4,2369.09,MANNVILLE GRP
100140406021W502,100/14-04-060-21W5/02,2369.09,2387.86,2369.09,2387.86,BLUESKY FM
100140406021W502,100/14-04-060-21W5/02,2387.86,2482.04,2387.86,2482.04,GETHING FM
100140406021W502,100/14-04-060-21W5/02,2482.04,1000000.0,2482.04,1000000.0,CADOMIN FM
100140706022W500,100/14-07-060-22W5/00,1100.0,1522.0,1100.0,1522.0,BELLY RIVER GRP
100140706022W500,100/14-07-060-22W5/00,1522.0,1614.0,1522.0,1614.0,LEA PARK FM
100140706022W500,100/14-07-060-22W5/00,1614.0,1719.5,1614.0,1719.5,COLORADO GRP
100140706022W500,100/14-07-060-22W5/00,1719.5,1777.5,1719.5,1777.5,BADHEART FM
100140706022W500,100/14-07-060-22W5/00,1777.5,1805.5,1777.5,1805.5,CARDIUM FM
100140706022W500,100/14-07-060-22W5/00,1805.5,1844.0,1805.5,1844.0,CARDIUM SD
100140706022W500,100/14-07-060-22W5/00,1844.0,1000000.0,1844.0,1000000.0,BLACKSTONE FM
100140805518W500,100/14-08-055-18W5/00,1140.0,1567.0,1140.0,1567.0,BELLY RIVER GRP
100140805518W500,100/14-08-055-18W5/00,1567.0,1672.8,1567.0,1672.8,LEA PARK FM
100140805518W500,100/14-08-055-18W5/00,1672.8,1844.0,1672.8,1844.0,COLORADO GRP
100140805518W500,100/14-08-055-18W5/00,1844.0,1874.9,1844.0,1874.9,CARDIUM FM
100140805518W500,100/14-08-055-18W5/00,1874.9,1000000.0,1874.9,1000000.0,CARDIUM SD
100142705620W502,100/14-27-056-20W5/02,1676.0,1767.5,1676.0,1767.5,LEA PARK FM
100142705620W502,100/14-27-056-20W5/02,1767.5,1900.2,1767.5,1900.2,COLORADO GRP
100142705620W502,100/14-27-056-20W5/02,1900.2,1979.0,1900.2,1979.0,BADHEART FM
100142705620W502,100/14-27-056-20W5/02,1979.0,1996.0,1979.0,1996.0,CARDIUM FM
100142705620W502,100/14-27-056-20W5/02,1996.0,2036.0,1996.0,2036.0,CARDIUM SD
100142705620W502,100/14-27-056-20W5/02,2036.0,2163.0,2036.0,2163.0,KASKAPAU FM
100142705620W502,100/14-27-056-20W5/02,2163.0,1000000.0,2163.0,1000000.0,SECOND WHITE SPECKS
100143205514W500,100/14-32-055-14W5/00,1309.0,1396.0,1309.0,1396.0,LEA PARK FM
100143205514W500,100/14-32-055-14W5/00,1396.0,1543.5,1396.0,1543.5,BADHEART FM
100143205514W500,100/14-32-055-14W5/00,1543.5,1562.0,1543.5,1562.0,CARDIUM FM
100143205514W500,100/14-32-055-14W5/00,1562.0,1571.0,1562.0,1571.0,CARDIUM SD
100143205514W500,100/14-32-055-14W5/00,1571.0,1680.0,1571.0,1680.0,KASKAPAU FM
100143205514W500,100/14-32-055-14W5/00,1680.0,1844.5,1680.0,1844.5,SECOND WHITE SPECKS
100143205514W500,100/14-32-055-14W5/00,1844.5,1887.0,1844.5,1887.0,BASE FISH SCALES MARKER
100143205514W500,100/14-32-055-14W5/00,1887.0,1910.0,1887.0,1910.0,VIKING FM
100143205514W500,100/14-32-055-14W5/00,1910.0,1923.5,1910.0,1923.5,JOLI FOU FM
100143205514W500,100/14-32-055-14W5/00,1923.5,1000000.0,1923.5,1000000.0,MANNVILLE GRP
100151206023W500,100/15-12-060-23W5/00,1741.35,1759.57,1744.19,1764.87,BADHEART FM
100151206023W500,100/15-12-060-23W5/00,1759.57,1800.88,1764.87,1821.2,MUSKIKI FM
100151206023W500,100/15-12-060-23W5/00,1800.88,1814.99,1821.2,1844.5,CARDIUM FM
100151206023W500,100/15-12-060-23W5/00,1814.99,1000000.0,1844.5,1000000.0,CARDIUM SD
100152205216W500,100/15-22-052-16W5/00,1258.8,1522.2,1258.8,1522.2,BELLY RIVER GRP
100152205216W500,100/15-22-052-16W5/00,1522.2,1662.4,1522.2,1662.4,LEA PARK FM
100152205216W500,100/15-22-052-16W5/00,1662.4,1767.8,1662.4,1767.8,COLORADO GRP
100152205216W500,100/15-22-052-16W5/00,1767.8,1836.4,1767.8,1836.4,BADHEART FM
100152205216W500,100/15-22-052-16W5/00,1836.4,1867.8,1836.4,1867.8,CARDIUM FM
100152205216W500,100/15-22-052-16W5/00,1867.8,1000000.0,1867.8,1000000.0,CARDIUM SD
100152805418W500,100/15-28-054-18W5/00,1205.5,1531.0,1205.5,1531.0,BELLY RIVER GRP
100152805418W500,100/15-28-054-18W5/00,1531.0,1645.0,1531.0,1645.0,LEA PARK FM
100152805418W500,100/15-28-054-18W5/00,1645.0,1749.0,1645.0,1749.0,COLORADO GRP
100152805418W500,100/15-28-054-18W5/00,1749.0,1816.0,1749.0,1816.0,BADHEART FM
100152805418W500,100/15-28-054-18W5/00,1816.0,1843.0,1816.0,1843.0,CARDIUM FM
100152805418W500,100/15-28-054-18W5/00,1843.0,1000000.0,1843.0,1000000.0,CARDIUM SD
100153205418W500,100/15-32-054-18W5/00,1511.4,1661.0,1511.4,1661.0,LEA PARK FM
100153205418W500,100/15-32-054-18W5/00,1661.0,1831.4,1661.0,1831.4,COLORADO GRP
100153205418W500,100/15-32-054-18W5/00,1831.4,1858.1,1831.4,1858.1,CARDIUM FM
100153205418W500,100/15-32-054-18W5/00,1858.1,1000000.0,1858.1,1000000.0,CARDIUM SD
100160505518W500,100/16-05-055-18W5/00,1555.0,1668.0,1555.0,1668.0,LEA PARK FM
100160505518W500,100/16-05-055-18W5/00,1668.0,1773.5,1668.0,1773.5,COLORADO GRP
100160505518W500,100/16-05-055-18W5/00,1773.5,1840.0,1773.5,1840.0,BADHEART FM
100160505518W500,100/16-05-055-18W5/00,1840.0,1867.0,1840.0,1867.0,CARDIUM FM
100160505518W500,100/16-05-055-18W5/00,1867.0,1905.0,1867.0,1905.0,CARDIUM SD
100160505518W500,100/16-05-055-18W5/00,1905.0,1000000.0,1905.0,1000000.0,BLACKSTONE FM
100161605619W500,100/16-16-056-19W5/00,1457.6,1722.4,1457.6,1722.4,BELLY RIVER GRP
100161605619W500,100/16-16-056-19W5/00,1722.4,1817.8,1722.4,1817.8,LEA PARK FM
100161605619W500,100/16-16-056-19W5/00,1817.8,1950.4,1817.8,1950.4,COLORADO GRP
100161605619W500,100/16-16-056-19W5/00,1950.4,2025.4,1950.4,2025.4,BADHEART FM
100161605619W500,100/16-16-056-19W5/00,2025.4,2044.9,2025.4,2044.9,CARDIUM FM
100161605619W500,100/16-16-056-19W5/00,2044.9,2156.2,2044.9,2156.2,CARDIUM SD
100161605619W500,100/16-16-056-19W5/00,2156.2,1000000.0,2156.2,1000000.0,SECOND WHITE SPECKS
100161805518W500,100/16-18-055-18W5/00,1317.0,1624.0,1317.0,1624.0,BELLY RIVER GRP
100161805518W500,100/16-18-055-18W5/00,1624.0,1732.0,1624.0,1732.0,LEA PARK FM
100161805518W500,100/16-18-055-18W5/00,1732.0,1836.0,1732.0,1836.0,COLORADO GRP
100161805518W500,100/16-18-055-18W5/00,1836.0,1901.0,1836.0,1901.0,BADHEART FM
100161805518W500,100/16-18-055-18W5/00,1901.0,1925.0,1901.0,1925.0,CARDIUM FM
100161805518W500,100/16-18-055-18W5/00,1925.0,2047.0,1925.0,2047.0,CARDIUM SD
100161805518W500,100/16-18-055-18W5/00,2047.0,1000000.0,2047.0,1000000.0,SECOND WHITE SPECKS
100161905320W500,100/16-19-053-20W5/00,1812.62,2060.01,1893.4,2165.87,LEA PARK FM
100161905320W500,100/16-19-053-20W5/00,2060.01,2079.57,2165.87,2187.48,BADHEART FM
100161905320W500,100/16-19-053-20W5/00,2079.57,2163.81,2187.48,2278.82,MUSKIKI FM
100161905320W500,100/16-19-053-20W5/00,2163.81,2175.61,2278.82,2291.42,CARDIUM FM
100161905320W500,100/16-19-053-20W5/00,2175.61,2202.64,2291.42,2320.2,CARDIUM SD
100161905320W500,100/16-19-053-20W5/00,2202.64,1000000.0,2320.2,1000000.0,BLACKSTONE FM
100163105619W502,100/16-31-056-19W5/02,1825.0,2143.0,1825.0,2143.0,LEA PARK FM
100163105619W502,100/16-31-056-19W5/02,2143.0,2500.0,2143.0,2500.0,CARDIUM SD
100163105619W502,100/16-31-056-19W5/02,2500.0,2538.0,2500.0,2538.0,BASE FISH SCALES MARKER
100163105619W502,100/16-31-056-19W5/02,2538.0,2557.5,2538.0,2557.5,VIKING SANDSTONE
100163105619W502,100/16-31-056-19W5/02,2557.5,2563.0,2557.5,2563.0,JOLI FOU FM
100163105619W502,100/16-31-056-19W5/02,2563.0,2776.5,2563.0,2776.5,MANNVILLE GRP
100163105619W502,100/16-31-056-19W5/02,2776.5,2790.0,2776.5,2790.0,BLUESKY FM
100163105619W502,100/16-31-056-19W5/02,2790.0,2872.5,2790.0,2872.5,GETHING FM
100163105619W502,100/16-31-056-19W5/02,2872.5,2904.0,2872.5,2904.0,FERNIE GRP
100163105619W502,100/16-31-056-19W5/02,2904.0,2955.0,2904.0,2955.0,NORDEGG MBR
100163105619W502,100/16-31-056-19W5/02,2955.0,2995.0,2955.0,2995.0,MONTNEY FM
100163105619W502,100/16-31-056-19W5/02,2995.0,1000000.0,2995.0,1000000.0,DEBOLT FM
102011206420W500,102/01-12-064-20W5/00,1440.19,1486.71,1440.19,1486.71,BASE FISH SCALES MARKER
102011206420W500,102/01-12-064-20W5/00,1486.71,1499.44,1486.71,1499.44,PEACE RIVER FM
102011206420W500,102/01-12-064-20W5/00,1499.44,1511.79,1499.44,1511.79,HARMON MBR
102011206420W500,102/01-12-064-20W5/00,1511.79,1000000.0,1511.79,1000000.0,SPIRIT RIVER FM
102062105217W500,102/06-21-052-17W5/00,1950.0,1981.5,1950.0,1981.5,CARDIUM FM
102062105217W500,102/06-21-052-17W5/00,1981.5,2576.0,1981.5,2576.0,CARDIUM SD
102062105217W500,102/06-21-052-17W5/00,2576.0,2600.0,2576.0,2600.0,BLUESKY FM
102062105217W500,102/06-21-052-17W5/00,2600.0,1000000.0,2600.0,1000000.0,GETHING FM
102100205918W500,102/10-02-059-18W5/00,1271.2,1362.81,1271.54,1364.61,LEA PARK FM
102100205918W500,102/10-02-059-18W5/00,1362.81,1441.0,1364.61,1441.72,COLORADO GRP
102100205918W500,102/10-02-059-18W5/00,1441.0,1520.84,1441.72,1521.05,BADHEART FM
102100205918W500,102/10-02-059-18W5/00,1520.84,1853.16,1521.05,1853.97,CARDIUM SD
102100205918W500,102/10-02-059-18W5/00,1853.16,1890.4,1853.97,1890.99,BASE FISH SCALES MARKER
102100205918W500,102/10-02-059-18W5/00,1890.4,1922.13,1890.99,1922.84,PEACE RIVER FM
102100205918W500,102/10-02-059-18W5/00,1922.13,1957.84,1922.84,1959.14,NOTIKEWIN MBR
102100205918W500,102/10-02-059-18W5/00,1957.84,2073.93,1959.14,2076.02,FALHER MBR
102100205918W500,102/10-02-059-18W5/00,2073.93,2137.35,2076.02,2143.3,WILRICH MBR
102100205918W500,102/10-02-059-18W5/00,2137.35,2160.28,2143.3,2166.75,BLUESKY FM
102100205918W500,102/10-02-059-18W5/00,2160.28,2216.11,2166.75,2227.3,GETHING FM
102100205918W500,102/10-02-059-18W5/00,2216.11,1000000.0,2227.3,1000000.0,FERNIE GRP
102100205918W502,102/10-02-059-18W5/02,1271.2,1362.81,1271.54,1364.61,LEA PARK FM
102100205918W502,102/10-02-059-18W5/02,1362.81,1441.0,1364.61,1441.72,COLORADO GRP
102100205918W502,102/10-02-059-18W5/02,1441.0,1520.84,1441.72,1521.05,BADHEART FM
102100205918W502,102/10-02-059-18W5/02,1520.84,1853.16,1521.05,1853.97,CARDIUM SD
102100205918W502,102/10-02-059-18W5/02,1853.16,1890.4,1853.97,1890.99,BASE FISH SCALES MARKER
102100205918W502,102/10-02-059-18W5/02,1890.4,1922.13,1890.99,1922.84,PEACE RIVER FM
102100205918W502,102/10-02-059-18W5/02,1922.13,1957.84,1922.84,1959.14,NOTIKEWIN MBR
102100205918W502,102/10-02-059-18W5/02,1957.84,2073.93,1959.14,2076.02,FALHER MBR
102100205918W502,102/10-02-059-18W5/02,2073.93,2137.35,2076.02,2143.3,WILRICH MBR
102100205918W502,102/10-02-059-18W5/02,2137.35,2160.28,2143.3,2166.75,BLUESKY FM
102100205918W502,102/10-02-059-18W5/02,2160.28,2216.11,2166.75,2227.3,GETHING FM
102100205918W502,102/10-02-059-18W5/02,2216.11,1000000.0,2227.3,1000000.0,FERNIE GRP
102100705318W500,102/10-07-053-18W5/00,1632.5,1772.5,1632.5,1772.5,LEA PARK FM
102100705318W500,102/10-07-053-18W5/00,1772.5,1892.0,1772.5,1892.0,COLORADO GRP
102100705318W500,102/10-07-053-18W5/00,1892.0,1977.0,1892.0,1977.0,BADHEART FM
102100705318W500,102/10-07-053-18W5/00,1977.0,2001.0,1977.0,2001.0,CARDIUM FM
102100705318W500,102/10-07-053-18W5/00,2001.0,2133.0,2001.0,2133.0,CARDIUM SD
102100705318W500,102/10-07-053-18W5/00,2133.0,1000000.0,2133.0,1000000.0,SECOND WHITE SPECKS
